review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,040901528f584,Agencia de viajes,clara tour,manuel doblado,Centro (Área 1),Ciudad de México,Cuauhtémoc
,040900786862d,Agencia de viajes,Destinos GCR,Calle 73 A Sur,Sinatel,Ciudad de México,Iztapalapa
,0409004c390b9,Agencia de viajes,Rumbos Turísticos,Loma del Parque,Lomas de Vista Hermosa,Ciudad de México,Cuajimalpa de Morelos
,0409002abcfb4,Agencia de viajes,AVACACIONAR.COM,Circuito Interior,Ampliación Del Gas,Ciudad de México,Azcapotzalco
,3109013538be2,Guía de turistas,Carlos Alberto Nava Montes,Cúpulas,Jardines del Sur,Ciudad de México,Xochimilco
,0409017e5a954,Agencia de viajes,Viajes Kerygma,Alarcón ,10 de Mayo,Ciudad de México,Venustiano Carranza
,0409014452d31,Agencia de viajes,CHINA VISAS AND TRAVEL,Av. Extremadura ,Insurgentes Mixcoac,Ciudad de México,Benito Juárez
,310900698ec52,Guía de turistas,Enrique Alejandro Hernández Luis,Retorno 2 Sur 12C,Agrícola Oriental,Ciudad de México,Iztacalco
,0409003d505db,Agencia de viajes,TCT TRAVEL & CUSTOM TOURS,Delta,Romero de Terreros,Ciudad de México,Coyoacán
,310901575d73d,Guía de turistas,Irving Adrián Flores Vázquez,Puebla,Roma Norte,Ciudad de México,Cuauhtémoc
,04090145aa303,Agencia de viajes,MASANI VIAJES,Los Echave,Mixcoac,Ciudad de México,Benito Juárez
,310900832c1a3,Guía de turistas,JULIO RAFAEL BOYZO BALLESTEROS,Benito Juárez,La Magdalena,Ciudad de México,La Magdalena Contreras
,0409015c369bf,Agencia de viajes,Be Travel and Beyond,AV. Paseo de la Reforma,Juárez,Ciudad de México,Cuauhtémoc
,0409016738ade,Agencia de viajes,Viajes Miranda,Juan Vazquez de Mella,Polanco I Sección,Ciudad de México,Miguel Hidalgo
,04090140d4e9d,Agencia de viajes,SWAGGER TOURS,AVENIDA MEXICO COYOACAN,Xoco,Ciudad de México,Benito Juárez
,3109012b8eaed,Guía de turistas,Rosalba Hernández Martínez ,Cuitláhuac ,Toriello Guerra,Ciudad de México,Tlalpan
,3109012d70d23,Guía de turistas,Marcos Alberto Balderas Carmona,Akil,Lomas de Padierna,Ciudad de México,Tlalpan
,3109013308f94,Guía de turistas,Yoltic Alyb Huesca García,Ascasuchil,Tablas de San Lorenzo,Ciudad de México,Xochimilco
,31090148319b7,Guía de turistas,Emilio Abundis Ortega,Poussin,San Juan,Ciudad de México,Benito Juárez
,0409016238b1d,Agencia de viajes,VDL TRAVEL,HIPOLITO TAINE,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,04090158a8b00,Agencia de viajes,THE TRAVELS MAGIC,Manuel María Contreras,San Rafael,Ciudad de México,Cuauhtémoc
,04090166891df,Agencia de viajes,Bere Travel Experience & Service,Rafael Rebollar,San Miguel Chapultepec I Sección,Ciudad de México,Miguel Hidalgo
,04090055c4979,Agencia de viajes,One Life Traveling by Big Dreams Franquicias,Diamante,Estrella,Ciudad de México,Gustavo A. Madero
,0409010cd3309,Agencia de viajes,Kybal Tours,Av. Rio Mixcoac,La Cascada,Ciudad de México,Álvaro Obregón
,31090103351c9,Guía de turistas,Kurt Ritter Arenas ,Luis Kuhne,Las Águilas,Ciudad de México,Álvaro Obregón
,310901083c659,Guía de turistas,JUAN MARTINEZ JIMENEZ,AZOYAPAN,Santa Rosa Xochiac,Ciudad de México,Álvaro Obregón
,0409003d10212,Agencia de viajes,PASIÓN X VIAJES ,AV TAXQUEÑA,Campestre Churubusco,Ciudad de México,Coyoacán
,04090126aa4a6,Agencia de viajes,BOARDING PASS,SUCILA ,Jardines del Ajusco,Ciudad de México,Tlalpan
,3109015ce23f7,Guía de turistas,BALAAM MÉNDEZ PONCE,PERU,Centro (Área 2),Ciudad de México,Cuauhtémoc
,040900768c308,Agencia de viajes,Colibrí Azúl,San Felipe,El Santuario,Ciudad de México,Iztapalapa
,0409014819817,Agencia de viajes,Viva Via ,Avenida Colonia del Valle,Del Valle Centro,Ciudad de México,Benito Juárez
,0409003f2581a,Agencia de viajes,Vive Travel Agency,RAMON ARRIAGA ACEVES,Los Cipreses,Ciudad de México,Coyoacán
,270901029fb14,Agencia integradora de servicios,TRABUK SA DE CV,INSURGENTES SUR,Guadalupe Inn,Ciudad de México,Álvaro Obregón
,040901028e519,Agencia de viajes,trabuk sa de cv,insurgentes sur,Guadalupe Inn,Ciudad de México,Álvaro Obregón
,04090153ea3a9,Agencia de viajes,THE HAND MEMBERS CLUB,DURANGO,Roma Sur,Ciudad de México,Cuauhtémoc
,3109015d1ee8e,Guía de turistas,Jin Gyu Hwan,Londres,Juárez,Ciudad de México,Cuauhtémoc
,02090100ec40d,Alimentos y bebidas,Aleta Azul,Crater,Jardines del Pedregal,Ciudad de México,Álvaro Obregón
,0209015114884,Alimentos y bebidas,El Sella del Valle,Doctor Balmis,Doctores,Ciudad de México,Cuauhtémoc
,0409015b62fb8,Agencia de viajes,Latitud-19 Travels and Tours,San Antonio Abad,Obrera,Ciudad de México,Cuauhtémoc
,31090146d42aa,Guía de turistas,Tania Rubí Rojas Camargo,Andrea del Castagno,Santa María Nonoalco,Ciudad de México,Benito Juárez
,3509015c78ac2,Tour operador,Across Mexico,JALAPA,Roma Norte,Ciudad de México,Cuauhtémoc
,2709014309ed9,Agencia integradora de servicios,BTC,Avenida Rio Mixcoac no,Crédito Constructor,Ciudad de México,Benito Juárez
,04090146834e5,Agencia de viajes,MUNDO CRUCEROS Y VIAJES,MONTECITO,Nápoles,Ciudad de México,Benito Juárez
,0209015977a33,Alimentos y bebidas,CASA,Merida,Roma Norte,Ciudad de México,Cuauhtémoc
,02090148c318d,Alimentos y bebidas,PIPI CUCU BISTRO,PROVIDENCIA,Del Valle Centro,Ciudad de México,Benito Juárez
,27090107a4650,Agencia integradora de servicios,Consultoria Maite Duarte,Cerrada Versalles no.,Los Alpes,Ciudad de México,Álvaro Obregón
,0209007a44b6f,Alimentos y bebidas,SANBORNS,Canal de Tezontle,Dr. Alfonso Ortiz Tirado,Ciudad de México,Iztapalapa
,0409002e021fe,Agencia de viajes,"Especialistas, Intérpretes y Asociados, S.C.",CAMPO XICALANGO,Santo Domingo,Ciudad de México,Azcapotzalco
,0209014d302e8,Alimentos y bebidas,CASA BRUNA,GEORGIA,Nápoles,Ciudad de México,Benito Juárez
,04090087cef34,Agencia de viajes,Viajes Samagu,Toluca,Santa Teresa,Ciudad de México,La Magdalena Contreras
,0409016c189a2,Agencia de viajes,GBC / VYR VIAJES,homero,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,0409003b9b058,Agencia de viajes,Seger Travel,Tenantitla,Cuadrante de San Francisco,Ciudad de México,Coyoacán
,0409015afe1d9,Agencia de viajes,KENTARO YONEDA,CERRADA DE HAMBURGO,Juárez,Ciudad de México,Cuauhtémoc
,040901595de27,Agencia de viajes,Travel World Experts.com.mx,Ricardo Bell,Peralvillo,Ciudad de México,Cuauhtémoc
,040900502c08d,Agencia de viajes,Vancris Travel Agency,Norte 1,Cuchilla del Tesoro,Ciudad de México,Gustavo A. Madero
,0409015500fe5,Agencia de viajes,COME ON TRAVEL,Medellin,Roma Sur,Ciudad de México,Cuauhtémoc
,0409014ddda63,Agencia de viajes,FYT TRAVEL OPERADORA MAYORISTA DE VIAJES,HERIBERTO FRIAS,Del Valle Sur,Ciudad de México,Benito Juárez
,0409015abb646,Agencia de viajes,XPERIENCE CARCAM,MANUEL MARIA CONTRERAS,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,0409014c5a393,Agencia de viajes,VIADEMAR TRAVELS,MONTECITO,Nápoles,Ciudad de México,Benito Juárez
,040900247832e,Agencia de viajes,SACBE TRAVEL,Av. Cuitláhuac ,Clavería,Ciudad de México,Azcapotzalco
,04090153d1bbc,Agencia de viajes,PROVISA,Rio Mississipi ,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,0509005df5b0c,Transportadora turística,México Discovery,Poniente 116,Capultitlan,Ciudad de México,Gustavo A. Madero
,04090126a8f17,Agencia de viajes,CONEXIONES INTERNACIONALES,Francisco Antonio Guerrero y Torres,Miguel Hidalgo 2A Sección,Ciudad de México,Tlalpan
,01090156f7403,Hospedaje,HOTEL BUENOS AIRES,Motolinia,Centro (Área 1),Ciudad de México,Cuauhtémoc
,0109015af0f80,Hospedaje,HOTEL HISTÓRICO CENTRAL,Bolívar,Centro (Área 1),Ciudad de México,Cuauhtémoc
,0109015a43461,Hospedaje,HOTEL ZÓCALO CENTRAL,5 de Mayo,Centro (Área 1),Ciudad de México,Cuauhtémoc
,3509003c0af44,Tour operador,5 rives,Calzada Taxqueña,Educación,Ciudad de México,Coyoacán
,04090140400bc,Agencia de viajes,F1S,Eje Central Lázaro Cárdenas,Vértiz Narvarte,Ciudad de México,Benito Juárez
,0109015ca2380,Hospedaje,Hotel Pigal,Aldama,Guerrero,Ciudad de México,Cuauhtémoc
,04090039ee19c,Agencia de viajes,META TRAVELS,CERRO CHIQUIHUITE,Campestre Churubusco,Ciudad de México,Coyoacán
,01090153e9ca4,Hospedaje,hotel sevilla ,MANUEL DOBLADO,Morelos,Ciudad de México,Cuauhtémoc
,040901489b3c7,Agencia de viajes,Hola! Journey,Municipio Libre,Portales Oriente,Ciudad de México,Benito Juárez
,0109015dd5a1a,Hospedaje,HOTEL BREMEN,ISABEL LA CATÓLICA,Obrera,Ciudad de México,Cuauhtémoc
,0409005ac6907,Agencia de viajes,Viajes La Villa,Calzada De Guadalupe,Guadalupe Tepeyac,Ciudad de México,Gustavo A. Madero
,0409005ca78a6,Agencia de viajes,VIAJES LA VILLA ESTRELLA,CALZADA DE GUADALUPE,Guadalupe Tepeyac,Ciudad de México,Gustavo A. Madero
,02090143ce48c,Alimentos y bebidas,Cocina Amigo,Emiliano Zapata,Portales Norte,Ciudad de México,Benito Juárez
,0409016ee2c97,Agencia de viajes,XPLORE FOOD TOURS,Lamartine,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,0409005ed0a99,Agencia de viajes,Vamos a Japón,miguel bernard no,Residencial la Escalera,Ciudad de México,Gustavo A. Madero
,0409012b798de,Agencia de viajes,Amethmay Agencia de Viajes by BDF,Av. el Rio,Villa Coapa,Ciudad de México,Tlalpan
,0409007d64240,Agencia de viajes,TOTEM TRAVEL MÉXICO,Av. Miguel Hidalgo,Ampliación San Miguel,Ciudad de México,Iztapalapa
,31090120c388b,Guía de turistas,Gibran Alejandro Martínez González ,LIMONES,Paraje 38,Ciudad de México,Tlalpan
,310901422e494,Guía de turistas,Verena Anna Sironi Specht,Eje Central Lázaro Cárdenas ,Álamos,Ciudad de México,Benito Juárez
,0409015ac5f89,Agencia de viajes,Destination 4 Festival,Avenida Paseo de la Reforma,Juárez,Ciudad de México,Cuauhtémoc
,04090059ba7a9,Agencia de viajes,MEXICO TRAVEL TEAMS,NORBERTO FONSECA ,C.T.M. El Risco,Ciudad de México,Gustavo A. Madero
,01090035d92ff,Hospedaje,H21 CASA DE HUESPEDES,Higuera,Villa Coyoacán,Ciudad de México,Coyoacán
,04090176f2c4a,Agencia de viajes,TU AVENTURA PERFECTA,LITOGRAFÍA,20 de Noviembre,Ciudad de México,Venustiano Carranza
,31090151e2e51,Guía de turistas,JORGE VICTOR BELMONTE MARTINEZ,Manuel González  Edif Baja California,Nonoalco Tlatelolco,Ciudad de México,Cuauhtémoc
,04090142fe02a,Agencia de viajes,conquistando,nicolas san juan ,Del Valle Centro,Ciudad de México,Benito Juárez
,0409007e4d604,Agencia de viajes,VIAJES BUMERAN NEWORLD,CATEDRAL DE GUADALAJARA,El Santuario,Ciudad de México,Iztapalapa
,0409007249290,Agencia de viajes,VIAJES BUMERAN ODISEA,PROLONGACIÓN EMILIANO ZAPATA,Unidad Modelo,Ciudad de México,Iztapalapa
,0409012c0dd91,Agencia de viajes,Flying Adventure,Avenida Fuentes Brotantes No.,Fuentes Brotantes,Ciudad de México,Tlalpan
,04090156c229b,Agencia de viajes,Viajes de Oro,Río Ebro,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,0409015a42274,Agencia de viajes,VIAJECITO CORAZÓN BY FRAVEO,SADI CARNOT,San Rafael,Ciudad de México,Cuauhtémoc
,04090108cd4a7,Agencia de viajes,BROXEL TRAVEL,Javier Barros Sierra,Santa Fe,Ciudad de México,Álvaro Obregón
,040901646c457,Agencia de viajes,Wevac ,AV Homero,Polanco V Sección,Ciudad de México,Miguel Hidalgo
,350900763a36d,Tour operador,Getting Privatetour,San Felipe ,El Santuario,Ciudad de México,Iztapalapa
,0209015b31de9,Alimentos y bebidas,Restaurante Terraza Rocco Zócalo,MONTE DE PIEDAD,Centro (Área 1),Ciudad de México,Cuauhtémoc
,010901541be74,Hospedaje,HOTEL NAVA,GOMEZ FARIAS,San Rafael,Ciudad de México,Cuauhtémoc
,04090140b8d9b,Agencia de viajes,IM TRAVELS,MONTECITO,Nápoles,Ciudad de México,Benito Juárez
,0409010ef1d5e,Agencia de viajes,FELIZ VIAJE MINERVA,SAN JACINTO ,San Ángel,Ciudad de México,Álvaro Obregón
,040901442a7b0,Agencia de viajes,INDIPRIS TRAVEL,Avenida México Coyoacán,Xoco,Ciudad de México,Benito Juárez
,31090177b2e10,Guía de turistas,Maribel Pérez Avila,Norte 178,Pensador Mexicano,Ciudad de México,Venustiano Carranza
,0409014b3fe87,Agencia de viajes,Viajando con Erika ,NUEVA YORK,Nápoles,Ciudad de México,Benito Juárez
,04090158e0f1a,Agencia de viajes,ALTERBIKE,Cerrada de Salamanca,Roma Norte,Ciudad de México,Cuauhtémoc
,31090132ff05d,Guía de turistas,Fabiola Peña Rojas,C. Roselina,Potrero de San Bernardino,Ciudad de México,Xochimilco
,040900653615c,Agencia de viajes,Agencia Effata Travels,Resina,Granjas México,Ciudad de México,Iztacalco
,0409010ebecb2,Agencia de viajes,GOP SERVICIOS TURÍSTICOS,PARALELA 6,José Maria Pino Suárez,Ciudad de México,Álvaro Obregón
,04090154b45f2,Agencia de viajes,Viajes Valder,Gabino Barreda,San Rafael,Ciudad de México,Cuauhtémoc
,040901679ce51,Agencia de viajes,Otelle Travel,Prado Norte,Lomas de Chapultepec III Sección,Ciudad de México,Miguel Hidalgo
,04090124adb0a,Agencia de viajes,Viajes Mundo Mayor,Emiliano Zapata,San Pedro Mártir,Ciudad de México,Tlalpan
,0409016b73877,Agencia de viajes,Dyra Travel,Colegio Salesiano ,Anáhuac I Sección,Ciudad de México,Miguel Hidalgo
,11090170ac7ed,Arrendadora de autos,firefly,INTEIOR EDIFICIO TERMINAL 1 PASILLO PRINCIPAL ,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,1109017eb43ca,Arrendadora de autos,firefly,INT.EDIFICIO TERMINAL 2 PASILLO PRINCIPAL PLANTA BAJA,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,1109017b3ff4b,Arrendadora de autos,DOLLAR,INT EDIF TERMINAL 1 PASILLO PRINCIPAL ENTRE PUERTA 1 Y 2 ,México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,0409016ce9351,Agencia de viajes,My Travel Agency,Calzada México Tacuba,Argentina Poniente,Ciudad de México,Miguel Hidalgo
,3109014a029dc,Guía de turistas,Mireya Salazar González,Isabel la Católica,Américas Unidas,Ciudad de México,Benito Juárez
,0409014053324,Agencia de viajes,VIAJES EL CORTE INGLES,Av. Insurgentes Sur,Del Valle Sur,Ciudad de México,Benito Juárez
,04090047b110a,Agencia de viajes,Viajes El Corte Ingles,VASCO DE QUIROGA ,Santa Fe Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,0409016a72289,Agencia de viajes,EXCEL TOURS CANARD,BOSQUE DE GRANADOS,Bosque de las Lomas,Ciudad de México,Miguel Hidalgo
,040901260c0e3,Agencia de viajes,KOMEX TOURS / GRUPO ROYALE,LA MESA,Santa Úrsula Xitla,Ciudad de México,Tlalpan
,0409014ccf6b2,Agencia de viajes,VIAJES EL CORTE INGLES,Av. Cuauhtémoc,Piedad Narvarte,Ciudad de México,Benito Juárez
,04090159be647,Agencia de viajes,CEDIMEX VIAJES,JOSÉ MARÍA BUSTILLOS,Algarin,Ciudad de México,Cuauhtémoc
,0409016056ae5,Agencia de viajes,Viajes el Corte Ingles,Av. Jaime Balmes,Polanco I Sección,Ciudad de México,Miguel Hidalgo
,310900561c8b3,Guía de turistas,Gerardo Delgado Valdivieso,Norte 82,Nueva Tenochtitlán,Ciudad de México,Gustavo A. Madero
,11090047b54f1,Arrendadora de autos,Hertz,AV JACARANDAS,Santa Fe Cuajimalpa,Ciudad de México,Cuajimalpa de Morelos
,0409014fd3cfc,Agencia de viajes,Viajes El Corte Ingles,Río Churubusco,Xoco,Ciudad de México,Benito Juárez
,0409016114829,Agencia de viajes,viajes el corte ingles,Ejercito Nacional,Granada,Ciudad de México,Miguel Hidalgo
,270901417cbf1,Agencia integradora de servicios,"Turismo y Convenciones, S.A. de C.V.",Angel Urraza,Del Valle Centro,Ciudad de México,Benito Juárez
,2709010003aea,Agencia integradora de servicios,LESGAR TRAVEL,ROBERTO KOCH,Paseo de las Lomas,Ciudad de México,Álvaro Obregón
,02090161ea439,Alimentos y bebidas,"STARBUCKS COFFEE ""Parque Aztlán",AVENIDA DE LOS COMPOSITORES,Bosque de Chapultepec II Sección,Ciudad de México,Miguel Hidalgo
,040901442001b,Agencia de viajes,Viajes TresMares,Xochicalco,Narvarte Poniente,Ciudad de México,Benito Juárez
,040901455dafd,Agencia de viajes,ADVENTURELAND TRAVELS,ANTONIO VAN DICK,Santa María Nonoalco,Ciudad de México,Benito Juárez
,0409014c7b1c9,Agencia de viajes,VIAJAYNAVEGA.COM,Nebraska,Nápoles,Ciudad de México,Benito Juárez
,0209015d6c337,Alimentos y bebidas,Conde del Mar,Tamaulipas,Hipódromo Condesa,Ciudad de México,Cuauhtémoc
,0209015bf14f2,Alimentos y bebidas,Casa 1900,Durango,Roma Norte,Ciudad de México,Cuauhtémoc
,0209015506ac6,Alimentos y bebidas,CASA 1900,Durango,Roma Norte,Ciudad de México,Cuauhtémoc
,11090173e592d,Arrendadora de autos,Hertz,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, TERMINAL 1",México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,110901722f991,Arrendadora de autos,Hertz,"AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO, TERMINAL 2",México (Lic. Benito Juárez),Ciudad de México,Venustiano Carranza
,1109015fa7b9b,Arrendadora de autos,Hertz,AV. PASEO DE LA REFORMA,Cuauhtémoc,Ciudad de México,Cuauhtémoc
,110901619282c,Arrendadora de autos,Hertz, LEIBNITZ,Anzures,Ciudad de México,Miguel Hidalgo
,1109016b8efd4,Arrendadora de autos,Hertz,AV. PATRIOTISMO,Escandón II Sección,Ciudad de México,Miguel Hidalgo
,1109012f3f6a3,Arrendadora de autos,Hertz,CALZ. ACOXPA,Nueva Oriental Coapa,Ciudad de México,Tlalpan
,110900338c22c,Arrendadora de autos,Hertz,MIGUEL A.DE QUEVEDO,Nueva Díaz Ordaz,Ciudad de México,Coyoacán
,11090103f8064,Arrendadora de autos,Hertz,AV. GUILLERMO GONZALEZ CAMARENA,Santa Fe,Ciudad de México,Álvaro Obregón
,1109016ebaece,Arrendadora de autos,Hertz,AV.EJÉRCITO NACIONAL,Granada,Ciudad de México,Miguel Hidalgo
